id_hotel,nombre,suburbio,barrio,ciudad,ciudad_geopy,estado,region,pais,codigo_postal,latitud,longitud,direccion_formateada,url_1,url_2,url_3,url_4,url_5,url_6,url_7,url_8,url_9,url_10,dominio_1,dominio_2,dominio_3,dominio_4,dominio_5,dominio_6,dominio_7,dominio_8,dominio_9,dominio_10,geosource,fuente_geodata
1252739414,Hotel Flor Blanca,,,,,,,Costa Rica,,9.65218,-85.17752,,,,,,,,,,,,,,,,,,,,,,,
1252761423,Villas Red Palm,,,,,,,Costa Rica,,9.65149,-85.17675,,,,,,,,,,,,,,,,,,,,,,,
1252763633,Cabinas Paraiso Azul,,,,,,,Costa Rica,,9.65034,-85.17643,,,,,,,,,,,,,,,,,,,,,,,
1252766981,Milarepa,,,,,,,Costa Rica,,9.64995,-85.17656,,,,,,,,,,,,,,,,,,,,,,,
1252773488,Casa Cecilia,,,,,,,Costa Rica,,9.6499073,-85.1752427,,https://casacecilia.com/,,,,,,,,,,casacecilia.com,,,,,,,,,,,
1252978519,Raratonga,,,,,,,Costa Rica,,9.6447932,-85.1677368,,,,,,,,,,,,,,,,,,,,,,,
1252983301,Meli Melo,,,Malpais,,,,Costa Rica,,9.641994,-85.165715,,,,,,,,,,,,,,,,,,,,,,,
1252986992,Point Break,,,,,,,Costa Rica,,9.6441211,-85.1678752,,,,,,,,,,,,,,,,,,,,,,,
1254564232,Lodge Las Islas,,,,,,,Costa Rica,,8.5381461,-83.3210234,,,,,,,,,,,,,,,,,,,,,,,
1254573786,Cabinas Jiménez,,,,,,,Costa Rica,,8.5406312,-83.3066581,,,,,,,,,,,,,,,,,,,,,,,
1254576302,Cabinas Brisa del Mar,,,,,,,Costa Rica,,8.5400226,-83.3060093,,,,,,,,,,,,,,,,,,,,,,,
1254584441,Cabinas Bosque del Mar,,,,,,,Costa Rica,,8.5377327,-83.3054628,,,,,,,,,,,,,,,,,,,,,,,
1254677221,Cabinas Carolina,,,,,,,Costa Rica,,8.5372883,-83.3062239,,,,,,,,,,,,,,,,,,,,,,,
1254677804,Apartotel Tierra Magica,,,,,,,Costa Rica,,8.5372463,-83.3053125,,,,,,,,,,,,,,,,,,,,,,,
1254681216,Cabinas Oro Verde,,,,,,,Costa Rica,,8.5367676,-83.3057152,,,,,,,,,,,,,,,,,,,,,,,
1254681973,Cabinas Marcelina,,,,,,,Costa Rica,,8.5362143,-83.3056129,,,,,,,,,,,,,,,,,,,,,,,
1254691042,Hotel La Choza del Manglar,,,,,,,Costa Rica,,8.5352407,-83.3029697,,,,,,,,,,,,,,,,,,,,,,,
1254735274,Iguana Lodge,,,,,,,Costa Rica,,8.5102774,-83.2920041,,,,,,,,,,,,,,,,,,,,,,,
1254736809,Playa Preciosa Lodge,,,,,,,Costa Rica,,8.5115225,-83.2909798,,,,,,,,,,,,,,,,,,,,,,,
1254741298,Cabinas Buena Esperanza,,,,,,,Costa Rica,,8.4074515,-83.2837853,,,,,,,,,,,,,,,,,,,,,,,
1254742442,Lapa Rios Lodge,,,,,,,Costa Rica,,8.4003528,-83.2852958,,,,,,,,,,,,,,,,,,,,,,,
1254742952,Hotel Casa Bambu,,,,,,,Costa Rica,,8.397816,-83.2863468,,,,,,,,,,,,,,,,,,,,,,,
1254743103,Hotel el Tumbo de las Olas,,,,,,,Costa Rica,,8.3962805,-83.2818777,,,,,,,,,,,,,,,,,,,,,,,
1254743104,"Encanta la Vida, Matapalo Lodge",,,,,,,Costa Rica,,8.3951914,-83.2821938,,,,,,,,,,,,,,,,,,,,,,,
1255072051,Bosque del Cabo Lodge,,,,,,,Costa Rica,,8.3773963,-83.2925859,,,,,,,,,,,,,,,,,,,,,,,
1255074926,El Remanso Lodge,,,,,,,Costa Rica,,8.3873271,-83.3065134,,,,,,,,,,,,,,,,,,,,,,,
1255079180,Terrapin Lodge,,,,,,,Costa Rica,,8.4441006,-83.438808,,,,,,,,,,,,,,,,,,,,,,,
1255079989,Cabinas Carate Jungle,,,,,,,Costa Rica,,8.4401899,-83.4507254,,,,,,,,,,,,,,,,,,,,,,,
1255082561,Hotel Look Out Inn,,,,,,,Costa Rica,,8.4409088,-83.4518758,,,,,,,,,,,,,,,,,,,,,,,
1255085584,Luna Lodge,,,,,,,Costa Rica,,8.4594629,-83.4615961,,,,,,,,,,,,,,,,,,,,,,,
1255107676,Cabinas Golfo Dulce,,,,,,,Costa Rica,,8.7049074,-83.4869657,,,,,,,,,,,,,,,,,,,,,,,
1255109015,Hotel Villas Corcovado,,,,,,,Costa Rica,,8.7073769,-83.4865895,,,,,,,,,,,,,,,,,,,,,,,
1256871821,Villas Stephanie,,,,,,,Costa Rica,,9.9408687,-83.9961596,,,,,,,,,,,,,,,,,,,,,,,
1257552303,Cabañas Cañas Castilla,,,,,,,Costa Rica,,11.1215824,-85.5943997,,,,,,,,,,,,,,,,,,,,,,,
1257711421,Cabinas Buenavista,,,,,,,Costa Rica,,10.8969626,-85.0172742,,,,,,,,,,,,,,,,,,,,,,,
1257712538,Hotel Rosita,,,,,,,Costa Rica,,10.8972566,-85.0155448,,,,,,,,,,,,,,,,,,,,,,,
1257747867,Cabinas Maleku,,,Upala,,,,Costa Rica,,10.8991447,-85.0163558,,,,,,,,,,,,,,,,,,,,,,,
1257775778,Hotel La Primavera del Venado,,,Mogote,,,,Costa Rica,,10.7034617,-85.2261153,,,,,,,,,,,,,,,,,,,,,,,
1257781616,Cabinas Ledezma,,,Mogote,,,,Costa Rica,,10.7092597,-85.225473,,,,,,,,,,,,,,,,,,,,,,,
1257830051,Hotel Finca Daniel,,,,,,,Costa Rica,,10.1337264,-84.7232951,,,,,,,,,,,,,,,,,,,,,,,
1275863643,Tiskita Lodge,,,,,,,Costa Rica,,8.3563919,-83.1341389,,,,,,,,,,,,,,,,,,,,,,,
1278945379,Hotel Colinas del Norte,,,,,,,Costa Rica,,11.1105591,-85.6122717,,,,,,,,,,,,,,,,,,,,,,,
1282433497,Apartotel Villas de Cariari,,,,,,,Costa Rica,,9.9742037,-84.1598179,,https://www.villasdecariari.com/,,,,,,,,,,www.villasdecariari.com,,,,,,,,,,,
1286717917,Cabinas Sotavento,,,,,,,Costa Rica,,8.34917,-83.12778,,,,,,,,,,,,,,,,,,,,,,,
1286718933,Cabinas Punta Banco,,,,,,,Costa Rica,,8.351693,-83.1307278,,,,,,,,,,,,,,,,,,,,,,,
1286722370,Hotel Estrella de Mar,,,,,,,Costa Rica,,8.3647963,-83.1426816,,,,,,,,,,,,,,,,,,,,,,,
1286724371,Hotel Pavones Kona Kai,,,,,,,Costa Rica,,8.3701339,-83.1432215,,,,,,,,,,,,,,,,,,,,,,,
1286726649,Hotel La Ponderosa,,,,,,,Costa Rica,,8.3754989,-83.1435059,,,,,,,,,,,,,,,,,,,,,,,
1286728404,Hotel Rancho Cannatella,,,,,,,Costa Rica,,8.3869,-83.14103,,,,,,,,,,,,,,,,,,,,,,,
1286729254,Hotel Rivera Pavones,,,,,,,Costa Rica,,8.3928654,-83.1342183,,,,,,,,,,,,,,,,,,,,,,,
1286730105,Cabinas Jazmin,,,,,,,Costa Rica,,8.39388,-83.1337207,,,,,,,,,,,,,,,,,,,,,,,
1286730503,Hotel Mirador Las Olas,,,,,,,Costa Rica,,8.39401,-83.13391,,,,,,,,,,,,,,,,,,,,,,,
1287536180,Cabinas Fabi,,,,,,,Costa Rica,,9.1720583,-83.337628,,,,,,,,,,,,,,,,,,,,,,,
1295457344,Hotel Vista del Valle,,,,,,,Costa Rica,,10.0364282,-84.3695855,,,,,,,,,,,,,,,,,,,,,,,
1296489756,Cabinas La Pesca,,,,,,,Costa Rica,,9.7961744,-83.9457393,,,,,,,,,,,,,,,,,,,,,,,
1296492673,Cerro Alto Lodge,,,,,,,Costa Rica,,9.7425205,-83.9510244,,,,,,,,,,,,,,,,,,,,,,,
1296844574,Cabinas Rebeca,,,,,,,Costa Rica,,10.8085448,-85.1812349,,,,,,,,,,,,,,,,,,,,,,,
1298059703,Hotel Paradise Inn,,,San Antonio,,,,Costa Rica,,9.8890611,-84.1171622,,,,,,,,,,,,,,,,,,,,,,,
1326976627,Hotel La Isla Inn,,,,,,,Costa Rica,,9.651895,-82.7389236,,,,,,,,,,,,,,,,,,,,,,,
1326976877,Hotel Cariblue,,,,,,,Costa Rica,,9.6504068,-82.7394595,,https://www.cariblue.com/,,,,,,,,,,www.cariblue.com,,,,,,,,,,,
1326980422,Cabinas Rio Cocles,,,,,,,Costa Rica,,9.6487368,-82.735038,,,,,,,,,,,,,,,,,,,,,,,
1326984444,Cabinas El Tesoro,,,,,,,Costa Rica,,9.6535176,-82.7409774,,,,,,,,,,,,,,,,,,,,,,,
1328123925,Hotel Maritza,,,,,,,Costa Rica,,9.6569312,-82.7552227,,,,,,,,,,,,,,,,,,,,,,,
1328125027,Backpacker Sunrise,,,,,,,Costa Rica,,9.6564823,-82.7547211,,,,,,,,,,,,,,,,,,,,,,,
1330144029,Hacienda La Isla Lodge,,,,,,,Costa Rica,,10.2347683,-83.9111909,,,,,,,,,,,,,,,,,,,,,,,
1330149235,Cabinas Pura Vida,,,,,,,Costa Rica,,10.2471694,-83.9179591,,,,,,,,,,,,,,,,,,,,,,,
1330161882,Sun Sun Lodge,,,,,,,Costa Rica,,10.3238412,-83.9443657,,,,,,,,,,,,,,,,,,,,,,,
1330167728,Cabinas Isabel,,,,,,,Costa Rica,,10.32045,-83.92823,,,,,,,,,,,,,,,,,,,,,,,
1331720013,Rara Avis Reinforest Lodge,,,,,,,Costa Rica,,10.3412411,-83.9565515,,,,,,,,,,,,,,,,,,,,,,,
1331858076,Hotel Heliconia Island,,,,,,,Costa Rica,,10.3936,-83.97076,,,,,,,,,,,,,,,,,,,,,,,
1342749248,Hotel Colinas del Sol,,,,,,,Costa Rica,,9.9737383,-84.3724236,,,,,,,,,,,,,,,,,,,,,,,
1349936750,Albergue Turistico & Hotel Las Cavernas,,,,,,,Costa Rica,,10.1712259,-85.3744645,,,,,,,,,,,,,,,,,,,,,,,
1349937389,Hotel Parque Barra Honda,,,,,,,Costa Rica,,10.1656506,-85.378914,,,,,,,,,,,,,,,,,,,,,,,
1353489488,Apartotel Vista Pacifico,,,,,,,Costa Rica,,9.6346685,-84.6316498,,,,,,,,,,,,,,,,,,,,,,,
1353490491,Surf Camp Hotel Vista Guapa,,,,,,,Costa Rica,,9.6347529,-84.6313279,,,,,,,,,,,,,,,,,,,,,,,
1353509307,Cadillac Rock,,,Jacó,,,,Costa Rica,,9.6184529,-84.6323003,,,,,,,,,,,,,,,,,,,,,,,
1355670811,Cabinas Romy,,,,,,,Costa Rica,,8.5328686,-82.8392738,,,,,,,,,,,,,,,,,,,,,,,
1355671286,Cabinas Victoria,,,,,,,Costa Rica,,8.53224,-82.83952,,,,,,,,,,,,,,,,,,,,,,,
1363224157,Hotel Poco a Poco,,,,,,,Costa Rica,,10.3152404,-84.8233827,,https://www.hotelpocoapoco.com/,,,,,,,,,,www.hotelpocoapoco.com,,,,,,,,,,,
1363228152,Cabañas La Pradera,,,,,,,Costa Rica,,10.3138127,-84.8345189,,,,,,,,,,,,,,,,,,,,,,,
1363228442,Cabinas Los Laureles Monteverde,,,,,,,Costa Rica,,10.306296,-84.8304432,,,,,,,,,,,,,,,,,,,,,,,
1363728650,Casa Viva,,,,,,,Costa Rica,,9.6358087,-82.6972224,,,,,,,,,,,,,,,,,,,,,,,
1373657755,Hotel Villas Hermosas,,,,,,,Costa Rica,,9.66406,-85.18829,,,,,,,,,,,,,,,,,,,,,,,
1373663072,Ylang Ylang Lodge,,,Playa Manzanillo,,,,Costa Rica,,9.69922,-85.19903,,,,,,,,,,,,,,,,,,,,,,,
1374360001,Hotel Y Albergue Agroecoturistico El Silencio,,,,,,,Costa Rica,,9.4129975,-84.0293006,,,,,,,,,,,,,,,,,,,,,,,
1374360671,Albergue Turistico Los Campesinos,,,,,,,Costa Rica,,9.456747,-84.0051448,,,,,,,,,,,,,,,,,,,,,,,
1390204397,Tropico Latino Lodge,,,,,,,Costa Rica,,9.63231,-85.15554,,,,,,,,,,,,,,,,,,,,,,,
1390207107,Hotel Costa Azul,,,,,,,Costa Rica,,9.6312912,-85.152112,,,,,,,,,,,,,,,,,,,,,,,
1392854165,El Establo,,,Monte Verde,,,,Costa Rica,,10.3134365,-84.8150454,,https://www.elestablo.com/,,,,,,,,,,www.elestablo.com,,,,,,,,,,,
1405888918,Kaya's Place,,,,,,,Costa Rica,,9.6537948,-82.7585358,,,,,,,,,,,,,,,,,,,,,,,
1406463179,Hotel Cafetal Inn,,,,,,,Costa Rica,,10.0045223,-84.3750429,,,,,,,,,,,,,,,,,,,,,,,
1414457882,Cabinas Pura Vida,,,San Antonio,,,,Costa Rica,,10.0017962,-84.2244007,,,,,,,,,,,,,,,,,,,,,,,
1416772315,Hotel Ataro,,,,,,,Costa Rica,,10.288493,-85.8492678,,,,,,,,,,,,,,,,,,,,,,,
1416776253,Hotel Sueño del Mar,,,,,,,Costa Rica,,10.2919852,-85.8526227,,,,,,,,,,,,,,,,,,,,,,,
1416810838,Arcoiris,,,,,,,Costa Rica,,10.2962129,-85.8392081,,,,,,,,,,,,,,,,,,,,,,,
1416813389,Mahayana,,,Tamarindo,,,,Costa Rica,,10.2975074,-85.8385334,,https://www.hotelmahayana.com/,,,,,,,,,,www.hotelmahayana.com,,,,,,,,,,,
1416838809,El Milagro,,,,,,,Costa Rica,,10.3042529,-85.8376618,,,,,,,,,,,,,,,,,,,,,,,
1416839205,Cabinas Maleko,,,,,,,Costa Rica,,10.3070393,-85.8360401,,,,,,,,,,,,,,,,,,,,,,,
1422610830,Hotel Hacienda Sueño Azul,,,,,,,Costa Rica,,10.3518498,-83.9719232,,,,,,,,,,,,,,,,,,,,,,,
1433890150,Cabinas El Rio,,,,,,,Costa Rica,,10.84849,-85.03943,,,,,,,,,,,,,,,,,,,,,,,
1437886513,Hotel Central,,,Siquirres,,,,Costa Rica,,10.0974826,-83.5046498,,,,,,,,,,,,,,,,,,,,,,,
1437917680,Hotel Alcelma,,,Siquirres,,,,Costa Rica,,10.0972844,-83.5040311,,,,,,,,,,,,,,,,,,,,,,,
1439822690,Hotel Castillo,,,Siquirres,,,,Costa Rica,,10.0986598,-83.5042395,,,,,,,,,,,,,,,,,,,,,,,
1441483623,Hotel El Rio,,,,,,,Costa Rica,,9.9035406,-83.6828739,,,,,,,,,,,,,,,,,,,,,,,
1441483626,Hotel Turrialba,,,,,,,Costa Rica,,9.9039457,-83.6854605,,,,,,,,,,,,,,,,,,,,,,,
1449093106,Pachira Lodge,,,,,,,Costa Rica,,10.5488726,-83.5100679,,,,,,,,,,,,,,,,,,,,,,,
1449102035,Lavas Tacotal,,,,,,,Costa Rica,,10.5015242,-84.7058114,,,,,,,,,,,,,,,,,,,,,,,
1452088363,Villas Rio Mar,,,,,,,Costa Rica,,9.2634594,-83.860275,,,,,,,,,,,,,,,,,,,,,,,
1459454192,Hotel Happy Land,,,,,,,Costa Rica,,10.0059968,-83.0719035,,,,,,,,,,,,,,,,,,,,,,,
1459461781,Hotel Oasis del Caribe,,,,,,,Costa Rica,,10.0088846,-83.0490357,,,,,,,,,,,,,,,,,,,,,,,
1538869706,Luna Llena,,,,,,,Costa Rica,,9.6562361,-85.0683197,,,,,,,,,,,,,,,,,,,,,,,
1548702929,Turtle Beach Lodge Tortuguero,,,,,,,Costa Rica,,10.6252451,-83.5395758,,https://www.turtlebeachlodge.com/,,,,,,,,,,www.turtlebeachlodge.com,,,,,,,,,,,
1569870678,Hotel Uran,,,,,,,Costa Rica,,9.4705559,-83.5850096,,,,,,,,,,,,,,,,,,,,,,,
1617049618,Hotel Magdalena,,,,,,,Costa Rica,,9.4702682,-83.5844121,,,,,,,,,,,,,,,,,,,,,,,
1617141222,Jordan's Jacuzzi Suites,,,,,,,Costa Rica,,9.6585688,-82.7506613,,,,,,,,,,,,,,,,,,,,,,,
1619472915,Ola del Pacifico,,,,,,,Costa Rica,,9.3899613,-84.1473269,,,,,,,,,,,,,,,,,,,,,,,
1619479145,Hotel Villa Prats,,,,,,,Costa Rica,,9.39099,-84.14587,,,,,,,,,,,,,,,,,,,,,,,
1619481365,La Posada,,,,,,,Costa Rica,,9.3915017,-84.1458804,,,,,,,,,,,,,,,,,,,,,,,
1619482225,Cabinas de ANEP,,,,,,,Costa Rica,,9.39144,-84.14605,,,,,,,,,,,,,,,,,,,,,,,
1619493207,Hotel Vela Bar,,,,,,,Costa Rica,,9.39217,-84.14794,,http://velabar.com/,,,,,,,,,,velabar.com,,,,,,,,,,,
1619494361,Costa Linda Backpackers,,,,,,,Costa Rica,,9.3921611,-84.1481855,,https://costa-linda-backpckers-paradise.minihostels.com/,,,,,,,,,,costa-linda-backpckers-paradise.minihostels.com,,,,,,,,,,,
1619495130,Hotel Villa Bosque,,,,,,,Costa Rica,,9.3922516,-84.1474563,,,,,,,,,,,,,,,,,,,,,,,
1619495507,Cabinas Espadilla,,,,,,,Costa Rica,,9.3918495,-84.1481466,,,,,,,,,,,,,,,,,,,,,,,
1619498712,Cabinas Ramirez,,,,,,,Costa Rica,,9.3930615,-84.1508583,,,,,,,,,,,,,,,,,,,,,,,
1619524927,Karahe,,,,,,,Costa Rica,,9.3963041,-84.1539173,,https://www.karahe.com/,,,,,,,,,,www.karahe.com,,,,,,,,,,,
1619593215,Casa Segunda Vida,,,,,,,Costa Rica,,9.4038239,-84.158291,,,,,,,,,,,,,,,,,,,,,,,
1619630008,Loma del Mar Surf Club,,,,,,,Costa Rica,,9.58833,-84.58764,,,,,,,,,,,,,,,,,,,,,,,
1619630649,Hotel Las Brisas Resort,,,Jacó,,,,Costa Rica,,9.5823882,-84.5931907,,,,,,,,,,,,,,,,,,,,,,,
1619640319,Cabinas Vista Hermosa,,,,,,,Costa Rica,,9.5753542,-84.6045045,,,,,,,,,,,,,,,,,,,,,,,
1619640365,Cabinas Las Olas Playa Hermosa,,,,,,,Costa Rica,,9.5755578,-84.604789,,,,,,,,,,,,,,,,,,,,,,,
1619640464,Cabinas Las Arenas,,,,,,,Costa Rica,,9.5759562,-84.6049555,,,,,,,,,,,,,,,,,,,,,,,
1619640476,Hotel Outback Hermosa,,,,,,,Costa Rica,,9.5762676,-84.6052668,,,,,,,,,,,,,,,,,,,,,,,
1619640601,Plaza Resort,,,,,,,Costa Rica,,9.5769523,-84.6067544,,,,,,,,,,,,,,,,,,,,,,,
1619641017,Tortuga del Mar Lodge,,,,,,,Costa Rica,,9.5772086,-84.6073527,,,,,,,,,,,,,,,,,,,,,,,
1619642131,Hotel Fuego del Sol,,,,,,,Costa Rica,,9.578191,-84.608853,,,,,,,,,,,,,,,,,,,,,,,
1642227784,Costa Coral,,,,,,,Costa Rica,,9.7197798,-85.0204268,,,,,,,,,,,,,,,,,,,,,,,
1644290437,Eco-Hotel Arca de Noe,,,,,,,Costa Rica,,9.819637,-85.2991658,,,,,,,,,,,,,,,,,,,,,,,
1644290450,Cabinas Rey,,,,,,,Costa Rica,,9.8023158,-85.2441974,,,,,,,,,,,,,,,,,,,,,,,
1651821752,Bungalows CALALÚ,,,,,,,Costa Rica,,9.6579828,-82.7494002,,,,,,,,,,,,,,,,,,,,,,,
1651825799,Cabinas & Caribbean House MOR,,,,,,,Costa Rica,,9.6562905,-82.7527317,,,,,,,,,,,,,,,,,,,,,,,
1681023399,Hotel Luisiana,,,,,,,Costa Rica,,9.9288163,-84.1886443,,,,,,,,,,,,,,,,,,,,,,,
1713135578,Cabinas Karioli,,,,,,,Costa Rica,,10.1979087,-83.7817303,,,,,,,,,,,,,,,,,,,,,,,
1718433790,Xiloe B&B,,,,,,,Costa Rica,,9.8698007,-83.6335995,,,,,,,,,,,,,,,,,,,,,,,
1718504337,Turrialtico Mountain Lodge,,,,,,,Costa Rica,,9.89435,-83.64003,,,,,,,,,,,,,,,,,,,,,,,
1735933946,Hotel el Tunel,,,,,,,Costa Rica,,10.2147658,-83.7896327,,,,,,,,,,,,,,,,,,,,,,,
1761891249,Posada Natura,,,,,,,Costa Rica,,9.4660628,-84.0578561,,,,,,,,,,,,,,,,,,,,,,,
1775035099,Vista Los Volcanes,,,San Lorenzo,,,,Costa Rica,,10.0108013,-84.1484627,,www.residencias-volcanes.com,,,,,,,,,,,,,,,,,,,,,
1777353955,The Falls Resort at Manuel Antonio,,,,,,,Costa Rica,,9.4035163,-84.1529335,,,,,,,,,,,,,,,,,,,,,,,
1804177125,Samara Palm Lodge,,,Sámara,,,,Costa Rica,,9.8829412,-85.5325601,,,,,,,,,,,,,,,,,,,,,,,
1804316402,Lodge Las Ranas,,,,,,,Costa Rica,,9.8854689,-85.540889,,,,,,,,,,,,,,,,,,,,,,,
1804337754,Howler Cabinas,,,,,,,Costa Rica,,9.8837859,-85.5425564,,,,,,,,,,,,,,,,,,,,,,,
1804337802,Casa de las Palmas,,,,,,,Costa Rica,,9.8853344,-85.5439351,,,,,,,,,,,,,,,,,,,,,,,
1825260234,Dos Palmas La Garita,,,,,,,Costa Rica,,9.9877025,-84.3097805,,,,,,,,,,,,,,,,,,,,,,,
1825271692,El Jardín,,,,,,,Costa Rica,,9.6552625,-85.0687735,,,,,,,,,,,,,,,,,,,,,,,
1827064245,Laguna Lodge,,,,,,,Costa Rica,,10.5628727,-83.5134375,,,,,,,,,,,,,,,,,,,,,,,
1827582074,Refugio del Sol,,,,,,,Costa Rica,,9.955869,-85.6724977,,,,,,,,,,,,,,,,,,,,,,,
1858197650,Hotel Zima,,,,,,,Costa Rica,,9.3776533,-83.7026012,,,,,,,,,,,,,,,,,,,,,,,
1858234919,Hotel Los Crestones,,,,,,,Costa Rica,,9.370637,-83.705014,,,,,,,,,,,,,,,,,,,,,,,
1882568045,Laguna de Plata,,,,,,,Costa Rica,,10.0677394,-84.0926972,,,,,,,,,,,,,,,,,,,,,,,
2023131941,Meli Melo,,,,,,,Costa Rica,,9.6416754,-85.1653574,,,,,,,,,,,,,,,,,,,,,,,
2047432017,Arenas del Mar,,,,,,,Costa Rica,,9.3983422,-84.1606456,,,,,,,,,,,,,,,,,,,,,,,
2047432018,Lost Iguana,,,,,,,Costa Rica,,10.4844674,-84.7554566,,,,,,,,,,,,,,,,,,,,,,,
2099134556,All Rankins Eco Lodge,,,,,,,Costa Rica,,10.5651173,-83.5146068,,https://www.allrankinslodge.com/,,,,,,,,,,www.allrankinslodge.com,,,,,,,,,,,
2101181184,Jaguar,,,Cahuita,,,,Costa Rica,,9.7428975,-82.8529793,,https://www.hoteljaguar.com/,,,,,,,,,,www.hoteljaguar.com,,,,,,,,,,,
2107649538,Hemingway Inn,,,San José,,,,Costa Rica,,9.9376715,-84.074056,,http://www.hemingwayinn.com/,,,,,,,,,,www.hemingwayinn.com,,,,,,,,,,,
2118817200,Copa de Arbol,,,,,,,Costa Rica,,8.6933455,-83.6893787,,,,,,,,,,,,,,,,,,,,,,,
2118817223,Corcovado Adventures,,,,,,,Costa Rica,,8.692867,-83.6924904,,,,,,,,,,,,,,,,,,,,,,,
2118825474,Drake Bay Getaway,,,Drake bay,,,,Costa Rica,,8.6894168,-83.6703384,,https://www.drakebaygetaway.com/,,,,,,,,,,www.drakebaygetaway.com,,,,,,,,,,,
2118833333,Hotel Pirate Cove,,,Bahía Drake,,,,Costa Rica,,8.6975852,-83.6537662,,,,,,,,,,,,,,,,,,,,,,,
2123735354,Arenal Oasis Eco Lodge,,,,,,,Costa Rica,,10.4609895,-84.6605911,,,,,,,,,,,,,,,,,,,,,,,
2155984246,Hotel Playa Garza,,,,,,,Costa Rica,,9.9106998,-85.6436389,,,,,,,,,,,,,,,,,,,,,,,
2240142613,Hotel Villas Arenas,,,Playa Hermosa,,,,Costa Rica,,10.5755125,-85.6744488,,,,,,,,,,,,,,,,,,,,,,,
2266566869,"Los Lagos - Hotel, Spa & Resort",,,,,,,Costa Rica,,10.4956766,-84.6874933,,https://www.hotelloslagos.com/,,,,,,,,,,www.hotelloslagos.com,,,,,,,,,,,
2266582600,Totem Hotel Resort & Restaurant,,,,,,,Costa Rica,,9.6462422,-82.7322216,,http://www.totemhotel.com/es/,,,,,,,,,,www.totemhotel.com,,,,,,,,,,,
2266582604,Apartotel Villas de Cariari,,,,,,,Costa Rica,,9.9732697,-84.1539935,,,,,,,,,,,,,,,,,,,,,,,
2267861186,El Maragato,,,,,,,Costa Rica,,9.9341143,-84.077671,,http://www.hotelmaragato.com,,,,,,,,,,www.hotelmaragato.com,,,,,,,,,,,
2267880638,Hotel Selva Verde Lodge,,,,,,,Costa Rica,,10.4504922,-84.0693872,,https://www.selvaverde.com/lang/en/,,,,,,,,,,www.selvaverde.com,,,,,,,,,,,
2267889009,Flamingo Marina Resort,,,,,,,Costa Rica,,10.4403367,-85.7902525,,http://www.resortflamingobeach.com,,,,,,,,,,www.resortflamingobeach.com,,,,,,,,,,,
2267890565,Casa Camarona Lodge,,,,,,,Costa Rica,,9.6521348,-82.7517995,,www.casacamarona.co.cr,,,,,,,,,,,,,,,,,,,,,
2267893298,Hotel Villas del Caribe,,,,,,,Costa Rica,,9.6369565,-82.6972954,,https://www.villasdelcaribe.com/,,,,,,,,,,www.villasdelcaribe.com,,,,,,,,,,,
2267916597,Rio Perlas Spa & Resort,,,,,,,Costa Rica,,9.7900443,-83.8508331,,http://www.hotelrioperlascr.com/,,,,,,,,,,www.hotelrioperlascr.com,,,,,,,,,,,
2269493595,Hotel El Diamante,,,,,,,Costa Rica,,10.0141,-84.2002,,,,,,,,,,,,,,,,,,,,,,,
2273044750,Hotel El Icaco,,,,,,,Costa Rica,,10.5394295,-83.5009948,,,,,,,,,,,,,,,,,,,,,,,
2273132466,Cabañas Estación La Selva,,,,,,,Costa Rica,,10.4383459,-84.0076422,,,,,,,,,,,,,,,,,,,,,,,
2315837340,Arenal Rossi,,,,,,,Costa Rica,,10.4681537,-84.6628824,,,,,,,,,,,,,,,,,,,,,,,
2361936178,Hotel el Manzano,,,,,,,Costa Rica,,10.6239387,-84.5262183,,,,,,,,,,,,,,,,,,,,,,,
2361936183,Cabinas y Balneario Santa Rosa,,,,,,,Costa Rica,,10.6215396,-84.5287973,,,,,,,,,,,,,,,,,,,,,,,
2379099557,Casa Luna,,,,,,,Costa Rica,,10.4560923,-84.6559885,,https://www.casalunahotel.com/,,,,,,,,,,www.casalunahotel.com,,,,,,,,,,,
2454766407,Hotel Javy,,,Liberia,,,,Costa Rica,,10.6415,-85.429,,,,,,,,,,,,,,,,,,,,,,,
2459649439,Don Goyo,,,Quesada,,,,Costa Rica,,10.3218721,-84.4315739,,,,,,,,,,,,,,,,,,,,,,,
2485106720,Hotel La Palapa Ecolodge Resort,,,,,,,Costa Rica,,9.3606674,-83.9767018,,https://www.lapalaparesort.com/,,,,,,,,,,www.lapalaparesort.com,,,,,,,,,,,
2513574582,Finca las Tilapias,,,,,,,Costa Rica,,10.1104703,-83.4914383,,,,,,,,,,,,,,,,,,,,,,,
2514691006,El Baile de la Iguana Aparthotel,,,Manuel Antonio,,,,Costa Rica,,9.4096169,-84.1574269,,http://www.elbailedelaiguana.com,,,,,,,,,,www.elbailedelaiguana.com,,,,,,,,,,,
2515864741,Suizo Loco Lodge,,,Cahuita,,,,Costa Rica,,9.7478346,-82.8615402,,https://www.suizolocolodge.com,,,,,,,,,,www.suizolocolodge.com,,,,,,,,,,,
2515864798,Hotel Caribbean Coconut,,,Cahuita,,,,Costa Rica,,9.7520404,-82.8637565,,,,,,,,,,,,,,,,,,,,,,,
2518621724,Canto de Ballena,,,,,,,Costa Rica,,9.1620709,-83.7454494,,,,,,,,,,,,,,,,,,,,,,,
