lodging_id,phone,email,facebook,instagram,whatsapp
node:2264953380,,,,,
node:2269693374,,,,,
node:2273203274,,,,,
node:2274341090,,,,,
node:2277794790,,,,,
node:2277807647,,,,,
node:2278956964,,,,,
node:2278973461,,,,,
node:2278976062,,,,,
node:2279914652,,,,,
node:2285875708,,,,,
node:2286882324,,,,,
node:2288427709,,,,,
node:2288594401,+52 951 516 0133,,,,
node:2288674456,,,,,
node:2288674457,,,,,
node:2289782400,,,,,
node:2292219832,+52 81 8122 8000,ecommerce3@gsf-hotels.com,,,
node:2292291154,,,,,
node:2292291159,,,,,
node:2292367270,+52 698 103 2089,torrestravelcompany@gmail.com,https://www.facebook.com/TorresdelFuerte/,,
node:2292403824,,,,,
node:2294085358,,,,,
node:2296666338,+52 916 345 18 59,,,,
node:2297535459,,,,,
node:2297559728,,,,,
node:2300869884,,,,,
node:2302637179,,,,,
node:2302983931,,,,,
node:2303923556,+52 999 926 2930,reservaciones@hotelelianoemi.com,,,
node:2304011705,,,,,
node:2304011726,+52 999 926 2334,,,,
node:2304011733,+52 999 927 7252,contacto@hotelmarques.com.mx,,,
node:2304011748,,,,,
node:2305929935,,,,,
node:2308267169,,,,,
node:2308470801,,,,,
node:2308470806,,,,,
node:2308470939,,,,,
node:2308470986,+52 228 388 2213,,,,
node:2313663666,+52 81 8125 4900,,,,
node:2313663673,,,,,
node:2315409338,,,,,
node:2315409343,,,,,
node:2328508450,+52 667 750 0300,,,,
node:2333321437,,,,,
node:2333321537,,,,,
node:2333321800,,,,,
node:2333321986,,,,,
node:2341495474,,,,,
node:2357569491,+52 81 8380 7000,,,,
node:2371764407,,,,,
node:2373932099,,,,,
node:2373932104,,,,,
node:2374448692,,,,,
node:2376121476,,,,,
node:2376148297,,,,,
node:2376673385,,,,,
node:2380263555,,,,,
node:2382534429,,,,,
node:2384492623,,,,,
node:2384954036,,,,,
node:2386988150,,,,,
node:2387115335,,,,,
node:2388736553,,,,,
node:2391082758,,,,,
node:2393440139,,,,,
node:2393442365,,,,,
node:2393442370,,,,,
node:2393442376,,,,,
node:2393442379,,,,,
node:2393442380,,,,,
node:2393442385,,,,,
node:2393445460,,,,,
node:2393445462,,,,,
node:2395761040,,,,,
node:2396942843,,,,,
node:2398239947,+522222615607,,,,
node:2400800263,+52 559 085 6318,,,,
node:2401511299,+52 771 715 5351,reservaciones@hotelciros.com,,,
node:2401511300,,,,,
node:2401511302,,,,,
node:2402464152,,,,,
node:2403868039,,,,,
node:2404232088,,,,,
node:2407398361,+52 296-96 25236,contacto@chachalacas.granhotelxalapa.com,,,
node:2407398362,,,,,
node:2407398363,,,,,
node:2407398400,,,,,
node:2407398402,,,,,
node:2407402266,,,,,
node:2407402267,,,,,
node:2407402271,,,,,
node:2407447672,,,,,
node:2409358344,,,,,
node:2414463597,,,,,
node:2414463607,,,,,
node:2414463781,,,,,
node:2419377514,,,,,
node:2420294383,,,,,
node:2420392997,,,,,
node:2420887708,,,,,
node:2420887717,+52 958 688 4018,contacto@labuenavista.mx,,,
node:2420887720,,,,,
node:2420887728,+52 958 584 3009,,,,
node:2420887729,,,,,
node:2421409548,,,,,
node:2421409551,+52 958 587 1707,hotelarrecife@hotmail.com,,,
node:2421409553,,,,,
node:2421409556,,,,,
node:2421409561,,,,,
node:2421413092,,,,,
node:2424831703,,,,,
node:2424831712,,,,,
node:2426936591,,,,,
node:2426940219,,,,,
node:2426982481,,,,,
node:2427890083,,,,,
node:2428950227,,,,,
node:2431237738,,,,,
node:2431242677,,,,,
node:2431443304,,,,,
node:2431443386,,,,,
node:2431536395,,,,,
node:2431536402,,,,,
node:2431823666,,,,,
node:2433570491,,,,,
node:2434066655,,,,,
node:2436855633,,,,,
node:2436855636,,,,,
node:2437704885,,,,,
node:2440516205,,,,,
node:2443063361,+1 (512) 589-6202,,,,
node:2444923393,,,,,
node:2445163450,,,,,
node:2447281809,,,,,
node:2460765464,,,,,
node:2463978139,,,,,
node:2463981313,,,,,
node:2469273248,,,,,
node:2474303634,,,,,
node:2481330864,,,,,
node:2488389501,,,,,
node:2503313170,,,,,
node:2504571088,,,,,
node:2505798958,,,,,
node:2505798959,,,,,
node:2505821130,,,,,
node:2521692096,,,,,
node:2529359183,,,,,
node:2529359206,,,,,
node:2529359209,,,,,
node:2531655290,+52 669 983 4611,mazatlan.reservas@hotelesemporio.com,,,
node:2532467749,,,,,
node:2532467758,01 800 716 9808,reservaciones@sandsarenas.com,https://www.facebook.com/sandslasarenas,,
node:2532485934,+52 669 981 3192,,https://www.facebook.com/olasaltasinn,,
node:2532485936,+52 669 981 5226,,,,
node:2532485937,+52 669 989 6050,info@coralislandhotel.com,https://www.facebook.com/coralislandhotel/,,
node:2532485939,+52 669 983 1955,suites@delreal.com,,,
node:2532485940,+52 669 983 2221,reservaciones@donpelayopacificbeach.com,,,
node:2532551823,+52 669 989 0100,,,,
node:2532551825,,,,,
node:2532551826,,,,,
node:2532594924,+52 669 981 6180,frontdesk@casadeleyendas.com,https://www.facebook.com/casadeleyendas/,,
node:2532875271,,,,,
node:2533588072,+52 668 818 2300,,https://www.facebook.com/corintioshotel,,
node:2533588073,+52 668 816 3000,,,,
node:2534447209,+52 331 493 2741,dbresort@rsvteam.com,,,
node:2538219309,+529841877138,,,,
node:2540130477,,,,,
node:2547483902,,,,,
node:2565323761,,,,,
node:2570221920,+52 669 129 4291,hotelsandiegomazatlan@gmail.com,,,
node:2570221921,+52 669 984 1177,hospedaje@hotellasjacarandas.com,,,
node:2570221922,,,,,
node:2570229320,,,,,
node:2570229323,,,,,
node:2572144395,,,,,
node:2572144402,,,,,
node:2572144403,,,,,
node:2574645173,,,,,
node:2580440395,,,,,
node:2580445473,,,,,
node:2580445480,,,,,
node:2581713248,9676747485,,,,
node:2584233643,,,,,
node:2604669531,,,,,
node:2606943378,,,,,
node:2612809126,,,,,
node:2626512445,,,,,
node:2629253323,,,,,
node:2630634401,523222268670,,,,
node:2636406619,,,,,
node:2636951746,,,,,
node:2636961471,,,,,
node:2637288784,,,,,
node:2637292225,,,,,
node:2637296164,,,,,
node:2637584989,,,,,
node:2638599751,,,,,
node:2640408832,,,,,
node:2641210667,,,,,
node:2642693171,,Bookings@Mangotulum.com,,,+52 984 142 6462
node:2643089204,+52 818 133 5133,recepcion@civalle.com,,,
node:2660505461,,,,,
node:2660505463,,,,,
node:2674032133,,,,,
node:2674033992,,,,,
node:2678865620,,,,,
node:2679010520,,,,,
node:2685073315,,,,,
node:2685081840,,,,,
node:2685145746,,,,,
node:2685176648,,,,,
node:2685222279,,,,,
node:2685223463,,,,,
node:2690713421,,,,,
node:2692218099,,,,,
node:2698602570,,,,,
node:2699952820,,,,,
node:2699989879,+52 999 923 1923,,,,
node:2700535109,99 79 720 484,hotelplazayucatan@hotmail.com,,,
node:2700535111,,,,,
node:2700583043,,,,,
node:2704763739,,,,,
node:2704893005,+52 669 166 6365,,,,
node:2711819386,,,,,
node:2711837557,,,,,
node:2711862902,,,,,
node:2711871847,,,,,
node:2713312002,,,,,
node:2714381897,,,,,
node:2718144939,,,,,
node:2718228177,,,,,
node:2718319776,485 8964,,,,
node:2732027461,,,,,
node:2732384595,+52 669 982 3622,,,,
node:2736712533,,,,,
node:2740790708,,,,,
node:2741452285,,,,,
node:2742883220,,,,,
node:2743022478,,,,,
node:2743776385,,,,,
node:2748292327,,,,,
node:2748604603,52 415 1025882,,,,
node:2752360350,,,,,
node:2752384837,,,,,
node:2753105811,,,,,
node:2770854183,,,,,
node:2779433615,,,,,
node:2799963580,,,,,
node:2799963584,,,,,
node:2809024749,+52 55 54480490,,,,
node:2810118182,,,,,
node:2810118183,,,,,
node:2830295254,317 105 91 44,bocabeach@hotmail.com,,,
node:2830295288,,,,,
node:2830300516,,,,,
node:2830392916,,,,,
node:2837048308,,,,,
node:2840953833,,,,,
node:2845230013,,,,,
node:2852905517,,,,,
node:2852940771,+52 (612) 175 0800,reservation@guaycura.com,,,
node:2852940772,,,,,
node:2860215886,,,,,
node:2868868262,,,,,
node:2871537147,,,,,
node:2871537186,,,,,
node:2871537193,,,,,
node:2874839980,,,,,
node:2874842845,,,,,
node:2875397508,,,,,
node:2875397519,,,,,
node:2875397528,,,,,
node:2875397532,,,,,
node:2876873334,,,,,
node:2876873347,,,,,
node:2878464419,,,,,
node:2880762693,(646) 178-23-44,,,,
node:2882235594,,,,,
node:2882251213,,,,,
node:2884029426,,,,,
node:2885477855,,,,,
node:2886218296,+52 646 178 3313,,,,
node:2892697171,52+(661)+6124194,,,,
node:2892697536,,,,,
node:2892697537,,,,,
node:2892697553,+52 661 612 2320,,,,
node:2892697794,+52 646 178 2101,,,,
node:2892697795,,,,,
node:2894259639,,,,,
node:2903361781,,,,,
node:2906215510,,,,,
node:2918097001,,,,,
node:2933386778,,,,,
node:2933386779,,,,,
node:2933386781,,,,,
node:2938142584,,,,,
node:2938142585,,,,,
node:2938142586,,,,,
node:2942132727,,,,,
node:2942663827,,,,,
node:2949153533,+529871143568,roberta@scubashackcoz.com,,,
node:2957695244,+52 55 55223946,,,,
node:2962619858,,,,,
node:2962910195,,,,,
node:2965413859,,,,,
node:2966186164,,,,,
node:2972113609,,,,,
node:2975094100,,,,,
node:2987887495,,,,,
node:2995129915,52-55-4161-3572,info@hotelcasagonzalez.com,HotelCasaGonzalez,hotelcasagonzalez,
node:2995318003,,,,,
node:2995747547,,,,,
node:2997114721,,,,,
node:2998730966,,,,,
node:3008078636,,,,,
node:3021407512,,,,,
node:3024715835,,,,,
node:3026947152,,,,,
node:3030408414,,,,,
node:3041976226,,,,,
node:3044963738,,,,,
node:3046628407,,,,,
node:3047998103,,,,,
node:3050110657,+52 9831166919,,,,
node:3073930349,,,,,
node:3073930366,,,,,
node:3073938596,,,,,
node:3078494758,+52 999 477 0990,reservaciones1@aluxes.com.mx,https://www.facebook.com/losaluxeshotel/,,
node:3079679731,,,,,
node:3083958858,,,,,
node:3083963071,,,,,
node:3099728016,,,,,
node:3106093213,,,,,
node:3106131452,,,,,
node:3109983156,,,,,
node:3110389287,,,,,
node:3110509384,,,,,
node:3113270355,,,,,
node:3113270357,,,,,
node:3113270366,,,,,
node:3113270380,+52-888-239-6062,,,,
node:3115686693,,,,,
node:3118063685,,,,,
node:3126154937,,,,,
node:3127799569,,,,,
node:3127799572,,,,,
node:3127801480,,,,,
node:3127805062,,,,,
node:3129748523,,,,,
node:3136774030,,,,,
node:3136774033,+52 916 345 1826,reservas@kin-balam.com,,,
node:3141918837,,,,,
node:3162970615,,,,,
node:3163895246,+52 1 985 856 1398,,,,
node:3163911065,+52 1 985 856 0499,casadelatiamicha@gmail.com,,,
node:3163921799,,,,,
node:3163923229,,,,,
node:3166997450,,,,,
node:3170485780,,,,,
node:3179442974,,,,,
node:3182179429,,,,,
node:3189546606,,,,,
node:3189555707,,,,,
node:3189555714,,,,,
node:3189555726,,,,,
node:3194121274,,,,,
node:3194208117,,,,,
node:3198069036,,,,,
node:3201694117,,,,,
node:3202256659,442 103 3900,,,,
node:3203987853,,,,,
node:3206480972,,,,,
node:3210114520,012764730870,,,,
node:3210118290,,,,,
node:3210129961,,,,,
node:3215192632,,,,,
node:3215192637,,,,,
node:3215192638,,,,,
node:3215192653,,,,,
node:3215255765,,,,,
node:3215255782,,,,,
node:3215293416,,,,,
node:3215321961,+52 951 516 1977,,,,
node:3215322061,+52 951 513 8500,reservaciones@casaconzatti.com.mx,,,
node:3216357607,,,,,
node:3216704986,,,,,
node:3216704992,,,,,
node:3216705028,,,,,
node:3216874264,,,,,
node:3216939990,,,,,
node:3217453088,,,,,
node:3218345958,,,,,
node:3218346925,,,,,
node:3218373655,,,,,
node:3218944606,(442) 2120414,,,,
node:3219476281,,,,,
node:3219589168,,,,,
node:3220978686,,,,,
node:3221075061,+52 951 501 0016,,,,
node:3222799011,,,,,
node:3224358926,,,,,
node:3224361669,,,,,
node:3224363281,+52 998 848 8470,reservations.aluxes@privilegehotels.com,,,
node:3224364066,,,,,
node:3224398960,,,,,
node:3224399567,,,,,
node:3224405542,,,,,
node:3224405555,,,,,
node:3227424679,,,,,
node:3230191101,,,,,
node:3230211666,,,,,
node:3230334272,,,,,
node:3230375933,,,,,
node:3230455527,,,,,
node:3230455528,,,,,
node:3230455529,,,,,
node:3230455532,,,,,
node:3230455533,,,,,
node:3240555680,,,,,
node:3248444885,+52 999 928 0740,,,,
node:3248556212,,,,,
node:3248556820,,,,,
node:3248646289,,,,,
node:3248672110,,,,,
node:3248672114,,,,,
node:3250353532,,,,,
node:3250358181,,,,,
node:3251573177,,,,,
node:3251588286,,,,,
node:3252965164,,,,,
node:3252965364,,,,,
node:3257574810,,,,,
node:3257738685,,,,,
node:3257738686,,,,,
node:3257738687,,,,,
node:3257738688,,,,,
node:3257738689,,,,,
node:3259060056,+52 (55) 5130 00 30,,,,
node:3259263474,,,,,
node:3259265556,,,,,
node:3263994623,,,,,
node:3264112867,,,,,
node:3264145061,,,,,
node:3264147564,,,,,
node:3264153709,,,,,
node:3264262941,,,,,
node:3268361736,,,,,
node:3271342462,,,,,
node:3279674464,+52 951 513 1812,reservaciones@pdominico.com,,,
node:3284477371,,,,,
node:3290870381,+52 1 985 856 32 84; +52 1 985 858 08 44; +52 1 985 858 08 44,rosalia_escobar@hotmail.com,,,
node:3290875308,,,,,
node:3290876509,+52 1 985 856 0129,info@posadasanjuan.com,,,
node:3290881670,+52 1 985 100 4270; +52 1 985 856 52 87,,,,
node:3290892957,+52 1985 8562167,hotel_zaci@hotmail.com,,,
node:3290911221,,,,,
node:3290911223,,,,,
node:3291480661,52892460310,,,,
node:3291511561,+52 951 515 1576,hcalenda@prodigy.net.mx,https://m.facebook.com/HotelCalenda/,,
node:3297263378,,,,,
node:3299588834,,,,,
node:3299663262,,,,,
node:3301606364,,,,,
node:3301806699,,,,,
node:3303669166,,,,,
node:3303669167,,,,,
node:3305288190,,,,,
node:3307926321,,,,,
node:3308809798,,,,,
node:3313415776,+52 951 516 4900,,,,
node:3318179169,,,,,
node:3322223236,,,,,
node:3327973061,+525557865750,nhaeropuertot2mexico@nh-hotels.com,,,
node:3329302220,,,,,
node:3329327877,+523336150088,,,,
node:3331236873,,,,,
node:3331238860,,,,,
node:3331238937,,,,,
node:3331257465,,,,,
node:3331281115,,,,,
node:3331283775,+52 985 100 8494,,,,
node:3331286603,,,,,
node:3336737093,,,,,
node:3338829101,,,,,
node:3338829696,,,,,
node:3338830094,+52 951 516 2525,,,,
node:3340974094,+52 951 51 4 36 94,,,,
node:3340974293,,,,,
node:3347107651,,,,,
node:3347107653,,,,,
node:3351185164,,,,,
node:3352940494,,,,,
node:3355268410,+52 33 3880 7500,customerservices.zgd@riu.com,https://www.facebook.com/riuplazaguadalajara,,
node:3366234038,,,,,
node:3367414593,+52 951 506 0708,reservaciones@oaxacareal.com,,,
node:3375810545,,,,,
node:3375910666,+5219982270168,,,,
node:3377216167,01 (762) 6 22 07 52,,,,
node:3378919683,,,,,
node:3387237656,,,,,
node:3387237657,,,,,
node:3387237658,,,,,
node:3387816597,+52 987 872 9900,cozrp1@iberostar.com,https://www.facebook.com/IberostarCozumel/,,
node:3387816598,,,,,
node:3388716644,,,,,
node:3397681253,,,,,
node:3398971693,,,,,
node:3399058893,+52 951 516 1256,htorecepcion@gmail.com,,,
node:3400213413,,,,,
node:3401950351,+52 954 582 0357,reservaciones@hotelybungalowsacuario.com,https://www.facebook.com/hotelybungalowsacuario/,,
node:3401950356,,,,,
node:3401950358,01 800 221 9281,reservations@surfolasaltas.com.mx,https://www.facebook.com/OlasAltas.HotelSurf/,,
node:3401950360,+529545823821,marketing@casasoliz.com,,,
node:3401950361,,,,,
node:3401950362,,,,,
node:3401950363,+52 954 582 0799,bungalowszicatela@hotmail.com,https://www.facebook.com/BungalowsZicatelaSurfersHome,,
node:3409713101,,,,,
node:3409724993,,,,,
node:3409770994,+52 951 501 1240,administracion@hotelcasaantigua.com,,,
node:3409778795,,,,,
node:3411658294,,,,,
node:3412903097,+52 984 980 0640,,,,
node:3412903098,,,,,
node:3412903099,,,,,
node:3413339195,,,,,
node:3421310911,+52 984 877 2000,qtzrp1@iberostar.com,https://www.facebook.com/IberostarQuetzal/,,
node:3421310912,+52 984 877 2000,tucrp1@iberostar.com,https://www.facebook.com/IberostarTucan/,,
node:3430042747,,,,,
node:3432569762,+522288169756,,,,
node:3434939093,+52 951 51 4 53 22,ventas@casacatrina.com.mx,,,
node:3434939693,+52 951 516 1400,contacto@lacasonadetitaoaxaca.com,,,
node:3434939893,+52 951 50 1 05 14,,,,
node:3435135594,+52 951 51 4 41 73,,,,
node:3437012507,,,,,
node:3438493793,+52 951 514 7013,reservations@ciddeleon.com,,,
node:3438493893,+52 951 516 2673,,,,
node:3440517126,,,,,
node:3440517127,,,,,
node:3440517128,,,,,
node:3440517129,,,,,
node:3440517130,,,,,
node:3440517131,,,,,
node:3440517132,,,,,
node:3440517133,,,,,
node:3440517134,,,,,
node:3440525739,,,,,
node:3440525741,,,,,
node:3440525744,,,,,
node:3440525745,,,,,
node:3440525746,,,,,
node:3440531795,,,,,
node:3440531798,,,,,
node:3440531799,+52 766 846 0104,lamansiondelfaro@prodigy.net.mx,,,
node:3440538155,,,,,
node:3440538156,,,,,
node:3440538157,,,,,
node:3440554255,,,,,
node:3440554257,,,,,
node:3440554258,,,,,
node:3443041775,,,,,
node:3445401579,,,,,
node:3447577823,,,,,
node:3451476993,,,,,
node:3451514208,+52 951 514 9331,,,,
node:3451514500,+52 951 516 7227,,,,
node:3451516495,+52 951 51 6 18 74,,,,
node:3454207114,55 5283 3400,,,,
node:3472501906,+52 999 924 4642,reservations@mansionmerida.com,,,
node:3475156367,,,,,
node:3475218793,,,,,
node:3481852999,,,,,
node:3482209710,01 951 51 85985,hosteldonnino@gmail.com,,,
node:3488955631,+52 954 559 9411,hotelcosta55@hotmail.com,https://www.facebook.com/HotelCosta55/,,
node:3494112045,,,,,
node:3498221805,,,,,
node:3500087725,+52 1241,,,,
node:3513623063,,,,,
node:3518461593,,,,,
node:3518461693,,,,,
node:3518461994,+52 951 515 0511,,,,
node:3518462193,,,,,
node:3519900794,,,,,
node:3522275093,+52 951 514 3788,,,,
node:3522275193,+52 951 51 4 65 59,,,,
node:3527387338,,,,,
node:3533254666,+52 81 8389 5700,,,,
node:3543037193,+52 951 166 2124,,,,
node:3543037494,+52 951 501 0901,,,,
node:3545973558,(+52) 782 82 60 300,pozaricainn@prodigy.net.mx,,,
node:3545985215,,,,,
node:3547498040,,,,,
node:3552315658,,,,,
node:3559071095,,,,,
node:3566894698,,,,,
node:3580695244,,,,,
node:3586979291,,,,,
node:3587854327,,,,,
node:3590217338,,,,,
node:3590219755,,,,,
node:3590326409,,,,,
node:3593760497,+5219999233522,,,,
node:3594977310,+52 999 924 0035,info@luzenyucatan.com,,,
node:3597653925,,,,,
node:3597653926,,,,,
node:3597653927,,,,,
node:3598525199,+52 951 515 2856,reservaciones@casaarnel.com.mx,,,
node:3600812273,,,,,
node:3604387463,,,,,
node:3604442438,+52 (228) 817 2174,fog@pradodelrio.com,,,
node:3604442440,+52 (228) 817 0023,cafeto@pradodelrio.com,,,
node:3604442441,+52 228 818 3322,mesondelcid@outlook.com,,,
node:3605994508,4433161596,,,,
node:3607904106,,,,,
node:3608188569,+52 1 985 856 5653,,,,
node:3610141932,741 414 1208,,,,
node:3613806240,,,,,
node:3618737166,,,,,
node:3625362760,,,,,
node:3625996958,,,,,
node:3625996959,,,,,
node:3625996960,,,,,
node:3625996961,,,,,
node:3625996963,,,,,
node:3625996964,,,,,
node:3625997503,,,,,
node:3625997505,,,,,
node:3627307333,,,,,
node:3627368618,,,,,
node:3633614393,+52 951 206 9662,reservaciones@hotelmayis.com,,,
node:3633614394,,,,,
node:3641698793,+52 951 513 9297,reservaciones@hotelcasaloscantaros.com,,,
node:3643129555,,,,,
node:3643129583,"216-1134, 216-1466, 01 800 713 5501",reservaciones@realdeminasinn.com,,,
node:3643490628,,,,,
node:3645293393,,,,,
node:3650999903,+524737310909,contacto@casadedante.com.mx,,,
node:3656009852,,,,,
node:3657137964,,,,,
node:3657137969,,,,,
node:3657141632,,,,,
node:3657265446,+52 999 922 5510,,,,
node:3657265447,+52 1 999 2537306,,,,
node:3658405764,,,,,
